"x","y","pred","pred_var","time_in_seconds"
-55.6582914572864,-49.9246231155779,-1.3524628610735,0.136296166302768,1.31764
-55.5979899497487,-49.9246231155779,-1.43365482548611,0.138309738713849,1.31764
-55.5376884422111,-49.9246231155779,-1.33931620306895,0.161702673218941,1.31764
-55.4773869346734,-49.9246231155779,-1.3158272253146,0.174829636562107,1.31764
-55.4170854271357,-49.9246231155779,-1.33871349764053,0.153822986995851,1.31764
-55.356783919598,-49.9246231155779,-1.26950880570607,0.144432429602719,1.31764
-55.2964824120603,-49.9246231155779,-1.27470103558908,0.155617655733404,1.31764
-55.2361809045226,-49.9246231155779,-1.31810676176591,0.159086842485786,1.31764
-55.1758793969849,-49.9246231155779,-1.37516607203658,0.161973966353788,1.31764
-55.1155778894472,-49.9246231155779,-1.44975294999835,0.146243652508021,1.31764
-55.0552763819096,-49.9246231155779,-1.53351472734008,0.158792522529445,1.31764
-54.9949748743719,-49.9246231155779,-1.27362861672154,0.133597579617524,1.31764
-54.9346733668342,-49.9246231155779,-1.29947196687768,0.132161203343472,1.31764
-54.8743718592965,-49.9246231155779,-1.36714911541,0.134446948963553,1.31764
-54.8140703517588,-49.9246231155779,-1.40946325599105,0.151389027856706,1.31764
-54.7537688442211,-49.9246231155779,-1.41140758131527,0.142348085749927,1.31764
-54.6934673366834,-49.9246231155779,-1.3586253666702,0.150927039860806,1.31764
-54.6331658291457,-49.9246231155779,-1.27488378967433,0.151457514821998,1.31764
-54.572864321608,-49.9246231155779,-1.24357252469156,0.170713030038449,1.31764
-54.5125628140703,-49.9246231155779,-1.26529955155291,0.208908640621604,1.31764
-54.4522613065327,-49.9246231155779,-1.31201938189291,0.225047608158045,1.31764
-54.391959798995,-49.9246231155779,-1.35537069759656,0.211442159880244,1.31764
-54.3316582914573,-49.9246231155779,-1.37936201441416,0.175984211018347,1.31764
-54.2713567839196,-49.9246231155779,-1.36468688604549,0.166915440617931,1.31764
-54.2110552763819,-49.9246231155779,-1.26978627927419,0.160808695496868,1.31764
-54.1507537688442,-49.9246231155779,-1.21942303682367,0.150219421703614,1.31764
-54.0904522613065,-49.9246231155779,-1.23840646121924,0.141257366982992,1.31764
-54.0301507537688,-49.9246231155779,-1.34278152760414,0.141261993415418,1.31764
-53.9698492462312,-49.9246231155779,-1.46571673253365,0.146514080627302,1.31764
-53.9095477386935,-49.9246231155779,-1.57181923954168,0.164447666079445,1.31764
-53.8492462311558,-49.9246231155779,-1.66331361240596,0.172985248537619,1.31764
-53.7889447236181,-49.9246231155779,-1.71931352986973,0.183676596469144,1.31764
-53.7286432160804,-49.9246231155779,-1.73913581690465,0.177989841081408,1.31764
-53.6683417085427,-49.9246231155779,-1.73425203725451,0.159362247726955,1.31764
-53.608040201005,-49.9246231155779,-1.70152977678363,0.15979781918838,1.31764
-53.5477386934673,-49.9246231155779,-1.62636883243903,0.149667495077199,1.31764
-53.4874371859297,-49.9246231155779,-1.49875886196997,0.136275529506827,1.31764
-53.427135678392,-49.9246231155779,-1.46110301064307,0.178295481201697,1.31764
-53.3668341708543,-49.9246231155779,-1.50536750988918,0.184235764170186,1.31764
-53.3065326633166,-49.9246231155779,-1.53231606468546,0.178154541308361,1.31764
-53.2462311557789,-49.9246231155779,-1.57959059211288,0.192839523433696,1.31764
-53.1859296482412,-49.9246231155779,-1.64518167472836,0.173187311264772,1.31764
-53.1256281407035,-49.9246231155779,-1.70595719355106,0.147377070598276,1.31764
-53.0653266331658,-49.9246231155779,-1.80122378867519,0.162845390682666,1.31764
-53.0050251256281,-49.9246231155779,-1.9546380407528,0.183942107230817,1.31764
-52.9447236180904,-49.9246231155779,-2.10792652890011,0.211051828016804,1.31764
-52.8844221105528,-49.9246231155779,-2.25706453878998,0.236272742535729,1.31764
-52.8241206030151,-49.9246231155779,-2.38871153051456,0.223713308836729,1.31764
-52.7638190954774,-49.9246231155779,-2.47302303859446,0.180090448651472,1.31764
-52.7035175879397,-49.9246231155779,-2.55902103111115,0.167370196274662,1.31764
-52.643216080402,-49.9246231155779,-2.62766935952143,0.205670804538188,1.31764
-52.5829145728643,-49.9246231155779,-2.55213333898296,0.266845327230198,1.31764
-52.5226130653266,-49.9246231155779,-2.36794195935998,0.33533533053435,1.31764
-52.4623115577889,-49.9246231155779,-2.17658205858111,0.362187612279246,1.31764
-52.4020100502513,-49.9246231155779,-1.97040608977498,0.36193684725008,1.31764
-52.3417085427136,-49.9246231155779,-1.78278422010398,0.325760136570749,1.31764
-52.2814070351759,-49.9246231155779,-1.64004372767078,0.259256033873398,1.31764
-52.2211055276382,-49.9246231155779,-1.56402339951144,0.194085831747662,1.31764
-52.1608040201005,-49.9246231155779,-1.58650181201946,0.185463507505745,1.31764
-52.1005025125628,-49.9246231155779,-1.66973394166805,0.17591861106209,1.31764
-52.0402010050251,-49.9246231155779,-1.77872824145043,0.187515057164808,1.31764
-51.9798994974874,-49.9246231155779,-1.89666246125607,0.210213794587334,1.31764
-51.9195979899498,-49.9246231155779,-2.01125855714214,0.19898213302452,1.31764
-51.8592964824121,-49.9246231155779,-2.10691919690122,0.156517476244541,1.31764
-51.7989949748744,-49.9246231155779,-2.14514949643663,0.149704134935338,1.31764
-51.7386934673367,-49.9246231155779,-1.98517630338006,0.179654631417021,1.31764
-51.678391959799,-49.9246231155779,-1.98091010220575,0.20621615913537,1.31764
-51.6180904522613,-49.9246231155779,-1.96473231123208,0.214734490636735,1.31764
-51.5577889447236,-49.9246231155779,-1.95041638863792,0.193620206087904,1.31764
-51.4974874371859,-49.9246231155779,-1.95138062884544,0.217644255989311,1.31764
-51.4371859296482,-49.9246231155779,-1.96961499440729,0.307307901127258,1.31764
-51.3768844221105,-49.9246231155779,-1.99816013611097,0.407252527600331,1.31764
-51.3165829145729,-49.9246231155779,-2.03341384894991,0.494070241117998,1.31764
-51.2562814070352,-49.9246231155779,-2.07212747968223,0.555907559555895,1.31764
-51.1959798994975,-49.9246231155779,-2.11042028372887,0.587495933113944,1.31764
-51.1356783919598,-49.9246231155779,-2.14243954308354,0.587733455290397,1.31764
-51.0753768844221,-49.9246231155779,-2.16195477395934,0.559559924306135,1.31764
-51.0150753768844,-49.9246231155779,-2.16338470042145,0.510007404419409,1.31764
-50.9547738693467,-49.9246231155779,-2.14412831058327,0.44967669733161,1.31764
-50.894472361809,-49.9246231155779,-2.09279651908574,0.358940873774813,1.31764
-50.8341708542714,-49.9246231155779,-2.03785937205856,0.269186445313334,1.31764
-50.7738693467337,-49.9246231155779,-1.98670824647536,0.216462704056694,1.31764
-50.713567839196,-49.9246231155779,-1.95979416528777,0.282085339248167,1.31764
-50.6532663316583,-49.9246231155779,-1.95209134353956,0.411506490216104,1.31764
-50.5929648241206,-49.9246231155779,-1.95772256310023,0.574621144280384,1.31764
-50.5326633165829,-49.9246231155779,-1.97163658100947,0.758299971938637,1.31764
-50.4723618090452,-49.9246231155779,-1.9903495267052,0.951608182444807,1.31764
-50.4120603015075,-49.9246231155779,-2.01169499018042,1.14582931898189,1.31764
-50.3517587939699,-49.9246231155779,-2.03437094696465,1.33442706840034,1.31764
-50.2914572864322,-49.9246231155779,-2.05723712587404,1.51253002984732,1.31764
-50.2311557788945,-49.9246231155779,-2.07949279472061,1.67653226467965,1.31764
-50.1708542713568,-49.9246231155779,-2.10066994174531,1.82372573041983,1.31764
-50.1105527638191,-49.9246231155779,-2.12056893512239,1.95191498022159,1.31764
-50.0502512562814,-49.9246231155779,-2.14070077294474,2.05578551293716,1.31764
-49.9899497487437,-49.9246231155779,-2.14635788175219,2.10303343190894,1.31764
-49.929648241206,-49.9246231155779,-2.15524973089906,2.14743104157596,1.31764
-49.8693467336683,-49.9246231155779,-2.16578034508704,2.18241752892168,1.31764
-49.8090452261306,-49.9246231155779,-2.17722455728223,2.20373222296752,1.31764
-49.748743718593,-49.9246231155779,-2.18932256157367,2.20842646826285,1.31764
-49.6884422110553,-49.9246231155779,-2.20206842263589,2.19447743800914,1.31764
-49.6281407035176,-49.9246231155779,-2.21560689966065,2.16055409240127,1.31764
-49.5678391959799,-49.9246231155779,-2.23016548501727,2.10589202338411,1.31764
-49.5075376884422,-49.9246231155779,-2.24600869786891,2.03024779258513,1.31764
-49.4472361809045,-49.9246231155779,-2.26341756683849,1.93399020173494,1.31764
-49.3869346733668,-49.9246231155779,-2.28254859056697,1.81783370506728,1.31764
-49.3266331658292,-49.9246231155779,-2.30349384697379,1.68297101648084,1.31764
-49.2663316582915,-49.9246231155779,-2.32600577350019,1.53311155706858,1.31764
-49.2060301507538,-49.9246231155779,-2.35002515443677,1.37164223348252,1.31764
-49.1457286432161,-49.9246231155779,-2.3753088357306,1.20458171417264,1.31764
-49.0854271356784,-49.9246231155779,-2.40147689329444,1.04024125432041,1.31764
-49.0251256281407,-49.9246231155779,-2.42782231416189,0.889891429714524,1.31764
-48.964824120603,-49.9246231155779,-2.45377893372178,0.768057728443031,1.31764
-48.9045226130653,-49.9246231155779,-2.47860753213415,0.690435061080431,1.31764
-48.8442211055276,-49.9246231155779,-2.49936965751309,0.666538595476781,1.31764
-48.78391959799,-49.9246231155779,-2.51522715975012,0.69053901575545,1.31764
-48.7236180904523,-49.9246231155779,-2.52716312767546,0.742356215645215,1.31764
-48.6633165829146,-49.9246231155779,-2.53659198465298,0.799135534476355,1.31764
-48.6030150753769,-49.9246231155779,-2.54436858389286,0.843393442212245,1.31764
-48.5427135678392,-49.9246231155779,-2.55044994444367,0.864765568485132,1.31764
-48.4824120603015,-49.9246231155779,-2.55367666024023,0.859681110511258,1.31764
-48.4221105527638,-49.9246231155779,-2.55992279585749,0.811108547438526,1.31764
-48.3618090452261,-49.9246231155779,-2.56815710059058,0.728332376095289,1.31764
-48.3015075376884,-49.9246231155779,-2.56737082091641,0.622989295655846,1.31764
-48.2412060301508,-49.9246231155779,-2.55200327954087,0.501731486052483,1.31764
-48.1809045226131,-49.9246231155779,-2.51576208654129,0.376032053500539,1.31764
-48.1206030150754,-49.9246231155779,-2.45468066530441,0.261940596630658,1.31764
-48.0603015075377,-49.9246231155779,-2.37276610294172,0.187730101801722,1.31764
-48,-49.9246231155779,-2.28272059159151,0.20526386995162,1.31764
-60,-49.8492462311558,NA,NA,1.31764
-59.9396984924623,-49.8492462311558,-0.108101062063234,0.199451909500438,1.31764
-59.8793969849246,-49.8492462311558,-0.155887442976244,0.166526295227322,1.31764
-59.8190954773869,-49.8492462311558,-0.293804278356681,0.187707613728607,1.31764
-59.7587939698492,-49.8492462311558,-0.455163793598587,0.194564780158454,1.31764
-59.6984924623116,-49.8492462311558,-0.567308072910016,0.198941029053312,1.31764
-59.6381909547739,-49.8492462311558,-0.617753497542626,0.2042472184901,1.31764
-59.5778894472362,-49.8492462311558,-0.646948287520313,0.197757643477925,1.31764
-59.5175879396985,-49.8492462311558,-0.68728626831675,0.17949774871884,1.31764
-59.4572864321608,-49.8492462311558,-0.7281561858705,0.146255385421452,1.31764
-59.3969849246231,-49.8492462311558,-0.627109000517972,0.141808975190356,1.31764
-59.3366834170854,-49.8492462311558,-0.507929598931536,0.142652389004019,1.31764
-59.2763819095477,-49.8492462311558,-0.597383067104698,0.14865518521023,1.31764
-59.21608040201,-49.8492462311558,-0.755059108855537,0.136799744028061,1.31764
-59.1557788944724,-49.8492462311558,-0.778077497044094,0.202231797423156,1.31764
-59.0954773869347,-49.8492462311558,-0.726658947905669,0.180749530616958,1.31764
-59.035175879397,-49.8492462311558,-0.640006875674892,0.152296515344864,1.31764
-58.9748743718593,-49.8492462311558,-0.567471005074857,0.158782083601884,1.31764
-58.9145728643216,-49.8492462311558,-0.460186873479948,0.139221989681162,1.31764
-58.8542713567839,-49.8492462311558,-0.389389657800109,0.132758101860289,1.31764
-58.7939698492462,-49.8492462311558,-0.40804056950013,0.153443405245736,1.31764
-58.7336683417085,-49.8492462311558,-0.487498377011825,0.16777505171509,1.31764
-58.6733668341709,-49.8492462311558,-0.607543714758219,0.166913519854273,1.31764
-58.6130653266332,-49.8492462311558,-0.728562977607314,0.152999741460668,1.31764
-58.5527638190955,-49.8492462311558,-0.816800052073049,0.141966973333835,1.31764
-58.4924623115578,-49.8492462311558,-0.798328222785081,0.162085426904344,1.31764
-58.4321608040201,-49.8492462311558,-0.75654895841782,0.160366836280503,1.31764
-58.3718592964824,-49.8492462311558,-0.674112705253346,0.160576777488997,1.31764
-58.3115577889447,-49.8492462311558,-0.551281429641353,0.166257304821666,1.31764
-58.251256281407,-49.8492462311558,-0.531879587723001,0.136443042825652,1.31764
-58.1909547738694,-49.8492462311558,-0.551780573789397,0.134997271987393,1.31764
-58.1306532663317,-49.8492462311558,-0.686142711463052,0.136205161542977,1.31764
-58.070351758794,-49.8492462311558,-0.666484824852898,0.143844880100848,1.31764
-58.0100502512563,-49.8492462311558,-0.579090766452492,0.159652028942535,1.31764
-57.9497487437186,-49.8492462311558,-0.499850743875047,0.15478305382975,1.31764
